Iterations	q_{12}	q_{21}	q_{13}	q_{31}	q_{24}	q_{42}
82	0.785582	0.640964	1.240277	1.237764	0.454433	0.120913
83	0.769338	0.648712	1.248237	1.246983	0.450421	0.141869
86	0.755042	0.629781	1.246890	1.252577	0.446107	0.136323
88	0.760711	0.629771	1.258536	1.244309	0.429906	0.134732
91	0.748866	0.613892	1.253085	1.258031	0.435507	0.147963
94	0.738413	0.608754	1.261488	1.263685	0.434464	0.156616
95	0.756245	0.592536	1.272307	1.282008	0.440432	0.157252
97	0.732431	0.603518	1.270130	1.296534	0.463137	0.151700
98	0.725256	0.617762	1.268469	1.294640	0.466224	0.138377
99	0.706331	0.610001	1.272428	1.305764	0.454482	0.138796
100	0.709128	0.627718	1.295286	1.286583	0.448508	0.151667
103	0.702154	0.651220	1.315791	1.267753	0.449820	0.139559
106	0.682868	0.637316	1.322218	1.291202	0.435080	0.159339
107	0.700248	0.658599	1.344920	1.281384	0.454866	0.160543
108	0.716064	0.657665	1.361636	1.264237	0.477947	0.136131
110	0.694261	0.651577	1.365050	1.281230	0.458143	0.146711
111	0.691560	0.676370	1.357526	1.297078	0.440262	0.147191
112	0.677420	0.655422	1.363878	1.288245	0.440829	0.130758
113	0.662940	0.663947	1.379076	1.282930	0.429257	0.124055
114	0.665811	0.651834	1.386556	1.288311	0.411181	0.120009
118	0.666770	0.634973	1.401862	1.298013	0.404216	0.105759
119	0.646664	0.621293	1.415282	1.285143	0.421117	0.098616
120	0.630465	0.610231	1.424892	1.291955	0.400447	0.076748
121	0.621190	0.622468	1.431406	1.289052	0.421299	0.080922
122	0.630238	0.625652	1.442104	1.290514	0.400336	0.064959
123	0.643548	0.637752	1.437120	1.304546	0.396052	0.055900
124	0.659765	0.628804	1.450753	1.306815	0.398842	0.040987
125	0.649570	0.635849	1.466889	1.314036	0.380334	0.023690
126	0.642377	0.613152	1.475128	1.308968	0.402591	0.047950
127	0.647977	0.613379	1.483906	1.322994	0.384540	0.070930
128	0.656862	0.595986	1.507397	1.317431	0.404776	0.091376
130	0.640765	0.612455	1.498866	1.335557	0.389083	0.091606
133	0.658344	0.621286	1.521681	1.350583	0.403265	0.071121
134	0.637447	0.629603	1.529836	1.349916	0.412239	0.074453
138	0.623409	0.612511	1.550152	1.354653	0.411532	0.090919
141	0.607080	0.596781	1.528071	1.375211	0.405020	0.071805
143	0.603693	0.584932	1.539206	1.374831	0.380098	0.090080
145	0.611680	0.594240	1.557765	1.383455	0.393057	0.111288
148	0.607709	0.578017	1.565833	1.396267	0.417739	0.101680
149	0.591520	0.568218	1.581490	1.401150	0.408302	0.092747
151	0.576648	0.559764	1.603334	1.408198	0.420589	0.101379
157	0.590085	0.569663	1.611179	1.418716	0.442531	0.096204
159	0.590541	0.570283	1.630291	1.424113	0.435702	0.107767
161	0.575575	0.593597	1.615884	1.444600	0.438102	0.094026
165	0.564702	0.589588	1.638028	1.431686	0.440598	0.084320
168	0.552851	0.609118	1.649943	1.434020	0.458412	0.105218
169	0.563283	0.623860	1.642663	1.455510	0.463808	0.102106
170	0.540150	0.616306	1.661831	1.456609	0.486333	0.085244
171	0.527461	0.600319	1.660506	1.465140	0.498538	0.074434
173	0.526490	0.579510	1.679029	1.476065	0.480188	0.070722
174	0.536776	0.599484	1.703110	1.493206	0.463391	0.068015
175	0.532221	0.586518	1.696133	1.509296	0.447872	0.052244
177	0.542576	0.592406	1.714958	1.501714	0.433682	0.046370
179	0.565090	0.589817	1.733418	1.511350	0.413898	0.027198
184	0.585479	0.586613	1.744903	1.522266	0.428452	0.016592
186	0.575555	0.576759	1.756547	1.540347	0.419688	0.027778
188	0.589056	0.553093	1.762901	1.565327	0.429263	0.021565
191	0.591863	0.538841	1.765279	1.579112	0.416333	0.028857
192	0.590864	0.555485	1.750172	1.597184	0.394205	0.027578
193	0.593911	0.556927	1.760882	1.602056	0.376034	0.033551
195	0.575830	0.538251	1.758004	1.622150	0.396034	0.058450
197	0.588096	0.542409	1.779346	1.626651	0.386500	0.036861
201	0.584718	0.556513	1.799002	1.639374	0.408480	0.030277
202	0.566544	0.555165	1.812504	1.619800	0.389832	0.030100
203	0.581927	0.570983	1.828622	1.604215	0.379306	0.053954
204	0.569612	0.587943	1.825264	1.610967	0.387294	0.040238
209	0.592045	0.593868	1.849742	1.627925	0.398176	0.062887
213	0.599110	0.585607	1.873323	1.639813	0.403535	0.058039
216	0.582080	0.563410	1.893170	1.647567	0.401167	0.049501
218	0.599339	0.556458	1.891351	1.660544	0.399070	0.058204
219	0.589674	0.579497	1.878915	1.685058	0.389754	0.052945
220	0.572653	0.577915	1.884693	1.706252	0.407342	0.029622
222	0.576473	0.576191	1.908434	1.686646	0.393231	0.026765
227	0.553782	0.572753	1.924617	1.711151	0.407163	0.021473
229	0.556766	0.551785	1.932681	1.721250	0.412934	0.040232
230	0.535595	0.568168	1.946277	1.699339	0.412236	0.062268
233	0.517526	0.588882	1.941989	1.690559	0.387981	0.057612
235	0.516229	0.574400	1.955266	1.705785	0.396850	0.081478
237	0.523171	0.584604	1.946594	1.727879	0.408575	0.073076
238	0.514175	0.573107	1.959934	1.734872	0.390977	0.077816
239	0.491346	0.567250	1.970599	1.757290	0.366200	0.084979
242	0.480795	0.559163	1.995236	1.746131	0.381711	0.104618
244	0.461572	0.539587	1.976626	1.755986	0.369398	0.082645
246	0.449203	0.538723	1.988976	1.760861	0.360027	0.072078
247	0.472204	0.531717	2.005483	1.785042	0.340712	0.067036
248	0.489858	0.541108	2.008251	1.809675	0.326536	0.080517
250	0.472929	0.546041	2.007789	1.803062	0.342389	0.057182
251	0.449976	0.533647	2.017499	1.795163	0.321778	0.063493
254	0.471711	0.549597	2.038497	1.807024	0.319674	0.076518
255	0.453196	0.534412	2.045406	1.824539	0.308979	0.078166
256	0.430331	0.542451	2.020448	1.833543	0.299797	0.057783
257	0.420169	0.545518	2.006811	1.852488	0.311138	0.053467
258	0.405693	0.550594	2.008501	1.849854	0.300816	0.066665
260	0.411860	0.546398	2.032365	1.868581	0.319839	0.088998
261	0.412411	0.550539	2.043413	1.852382	0.322927	0.065879
262	0.388028	0.539425	2.056344	1.869011	0.343213	0.072639
263	0.380357	0.541150	2.069767	1.870002	0.327584	0.081054
264	0.382478	0.550829	2.079909	1.882630	0.324763	0.059407
265	0.367192	0.548749	2.088226	1.889370	0.306723	0.061960
270	0.369074	0.545106	2.102709	1.883555	0.323390	0.041700
274	0.371358	0.527697	2.118877	1.878762	0.339025	0.039908
277	0.359307	0.529463	2.111715	1.896734	0.335135	0.059061
279	0.360709	0.519112	2.116090	1.900155	0.331151	0.042938
281	0.339989	0.495621	2.140436	1.901184	0.316375	0.031006
288	0.327294	0.518174	2.159496	1.892729	0.321037	0.042227
289	0.336446	0.542869	2.172337	1.915930	0.321183	0.021607
290	0.328588	0.539104	2.184391	1.932359	0.339783	0.038143
292	0.352589	0.549484	2.205227	1.923004	0.337780	0.031751
293	0.367793	0.527751	2.188613	1.947794	0.319435	0.039600
294	0.359836	0.549822	2.188291	1.966656	0.332208	0.062362
295	0.356893	0.529182	2.177850	1.989314	0.337401	0.057832
297	0.377224	0.548000	2.179669	2.001812	0.336062	0.035706
298	0.378717	0.543495	2.180446	1.999228	0.320186	0.039058
299	0.366823	0.561737	2.200154	2.010038	0.333144	0.052061
300	0.364888	0.567982	2.198050	2.024378	0.322013	0.046622
303	0.355364	0.567247	2.193077	2.044484	0.337519	0.052194
305	0.352846	0.576694	2.202547	2.029718	0.337983	0.031415
306	0.337302	0.589490	2.222234	2.032651	0.349848	0.042528
309	0.324699	0.607155	2.227751	2.014517	0.329056	0.041772
311	0.323656	0.599237	2.228817	2.013827	0.327098	0.037815
315	0.314588	0.621505	2.238355	2.030089	0.312667	0.046681
318	0.330503	0.602740	2.258963	2.021258	0.325351	0.036159
323	0.323201	0.619746	2.270235	2.004954	0.335604	0.040234
325	0.312077	0.619323	2.273009	2.026320	0.328019	0.060649
326	0.289412	0.608053	2.283038	2.014695	0.315594	0.079071
330	0.311188	0.598920	2.287386	2.034633	0.314343	0.058780
332	0.293802	0.582963	2.300045	2.035636	0.324100	0.047217
333	0.293206	0.559908	2.315181	2.036841	0.304166	0.036109
340	0.268410	0.546931	2.308954	2.042175	0.314471	0.047808
347	0.269363	0.537376	2.313135	2.053683	0.314210	0.070133
349	0.284607	0.513365	2.320064	2.052191	0.305772	0.046642
353	0.287818	0.489578	2.344920	2.035458	0.299017	0.031038
356	0.269736	0.491739	2.349667	2.039174	0.304247	0.038263
357	0.253174	0.467207	2.353699	2.055630	0.304745	0.038639
358	0.238450	0.482759	2.345380	2.057506	0.280920	0.036937
359	0.244692	0.480267	2.367626	2.039086	0.289979	0.058573
360	0.238831	0.457662	2.390023	2.051609	0.308657	0.082277
363	0.232257	0.480691	2.410844	2.056533	0.329932	0.072411
366	0.221418	0.503410	2.410624	2.062636	0.332112	0.074612
367	0.212781	0.515793	2.427609	2.068871	0.336835	0.092186
369	0.197696	0.509229	2.433807	2.073583	0.350089	0.073890
370	0.177384	0.517331	2.450416	2.096081	0.348226	0.055707
371	0.163809	0.507285	2.456891	2.120135	0.365959	0.064922
373	0.171398	0.515733	2.462072	2.120195	0.375650	0.051858
377	0.184956	0.526481	2.483621	2.128673	0.367251	0.058981
381	0.201082	0.542653	2.502378	2.139616	0.346243	0.040407
382	0.223822	0.550667	2.524023	2.149614	0.334307	0.027603
386	0.242326	0.570565	2.533322	2.144353	0.327510	0.032894
393	0.221668	0.576706	2.549293	2.144665	0.351174	0.047725
395	0.208398	0.555564	2.553104	2.163022	0.338523	0.042611
401	0.224323	0.555544	2.565909	2.154446	0.330512	0.042772
402	0.210643	0.576896	2.573599	2.167756	0.348499	0.067526
405	0.202556	0.557684	2.581842	2.177535	0.345824	0.070245
407	0.220166	0.535404	2.589363	2.157199	0.343774	0.058578
408	0.211748	0.513833	2.589403	2.156957	0.324253	0.054686
410	0.214895	0.503929	2.614126	2.164853	0.307894	0.073402
413	0.209027	0.497126	2.593880	2.181327	0.301927	0.062973
414	0.227539	0.491785	2.598219	2.196023	0.295208	0.048108
415	0.217548	0.468140	2.608413	2.196911	0.293186	0.026549
416	0.240444	0.461712	2.627622	2.216813	0.283550	0.050759
419	0.257965	0.469578	2.647037	2.205101	0.291557	0.033092
421	0.265864	0.455578	2.652243	2.223163	0.306989	0.049609
422	0.279648	0.479678	2.660295	2.236490	0.288280	0.048505
424	0.288650	0.471178	2.672512	2.230882	0.292229	0.032652
428	0.287729	0.447031	2.696368	2.247025	0.305470	0.036627
430	0.276315	0.454673	2.719513	2.222589	0.299522	0.035689
432	0.261680	0.470963	2.726231	2.228986	0.303630	0.044186
434	0.269903	0.463158	2.730830	2.244904	0.291607	0.037780
436	0.267282	0.445231	2.742429	2.252884	0.288349	0.055293
437	0.282879	0.448511	2.759399	2.253711	0.265955	0.037574
438	0.273608	0.427987	2.780008	2.278683	0.271974	0.037645
441	0.269381	0.451405	2.793309	2.271568	0.291135	0.039620
442	0.285071	0.462801	2.810163	2.277061	0.274565	0.036122
445	0.265472	0.460630	2.814889	2.299832	0.287619	0.051752
452	0.278343	0.469017	2.833952	2.320670	0.265254	0.027814
454	0.303121	0.482139	2.854731	2.306388	0.263430	0.035072
457	0.318954	0.470871	2.877089	2.305753	0.276392	0.027618
459	0.319041	0.485111	2.870841	2.326451	0.290668	0.029986
465	0.312245	0.466831	2.892904	2.315408	0.298011	0.051319
466	0.299395	0.486735	2.891813	2.328436	0.319179	0.048432
468	0.290008	0.504741	2.914252	2.337931	0.302707	0.061495
471	0.299900	0.514947	2.920147	2.352255	0.283566	0.075640
472	0.304711	0.509752	2.934784	2.354467	0.290195	0.051860
473	0.290774	0.489598	2.930755	2.378326	0.293148	0.035424
475	0.269246	0.474909	2.954876	2.360803	0.298727	0.028768
476	0.253761	0.456874	2.943863	2.367598	0.296145	0.049018
479	0.230541	0.454726	2.960707	2.362840	0.290514	0.050280
481	0.218304	0.474818	2.965123	2.368924	0.268346	0.067465
484	0.235322	0.490317	2.961281	2.378518	0.256214	0.050781
485	0.238912	0.499015	2.977120	2.386921	0.277266	0.028530
486	0.246120	0.500823	2.999483	2.397867	0.278849	0.048586
488	0.248539	0.480159	3.002438	2.421151	0.261781	0.053260
495	0.232191	0.484396	3.005365	2.439688	0.266711	0.056468
496	0.256397	0.464061	3.004797	2.456478	0.246450	0.060705
499	0.231590	0.466583	3.011932	2.479882	0.265983	0.043789
500	0.252879	0.463896	3.035305	2.475434	0.258402	0.029919
502	0.243634	0.450627	3.030740	2.477504	0.258281	0.045094
503	0.223436	0.429352	3.046835	2.453235	0.237121	0.054115
507	0.213021	0.415374	3.050111	2.456385	0.224065	0.068951
514	0.224458	0.439774	3.064853	2.480800	0.242298	0.068137
517	0.248422	0.415695	3.077843	2.488745	0.250784	0.069672
518	0.238344	0.421684	3.087493	2.476345	0.267276	0.049477
520	0.256639	0.397955	3.104335	2.476539	0.272995	0.029785
521	0.262662	0.388953	3.107716	2.477559	0.271386	0.054078
524	0.246008	0.398697	3.095968	2.495739	0.258331	0.034732
525	0.251535	0.393250	3.120811	2.473945	0.270083	0.048707
526	0.259644	0.381777	3.124459	2.469552	0.281487	0.046717
530	0.244513	0.402425	3.119352	2.475292	0.272582	0.030918
531	0.269066	0.417687	3.116148	2.468729	0.252545	0.043630
538	0.273010	0.430135	3.127398	2.488994	0.265091	0.032026
541	0.270094	0.414957	3.137250	2.482411	0.258750	0.038261
542	0.271722	0.411565	3.160097	2.467831	0.248253	0.041705
544	0.255091	0.409298	3.165540	2.452750	0.238408	0.043075
546	0.238025	0.393479	3.164971	2.476675	0.215692	0.058745
547	0.232823	0.374639	3.168191	2.494552	0.212619	0.054687
550	0.216402	0.379343	3.185470	2.509959	0.200346	0.046270
551	0.231999	0.371096	3.192864	2.524730	0.200155	0.041527
552	0.222443	0.355932	3.217465	2.548960	0.195782	0.043424
553	0.207831	0.338385	3.235203	2.558968	0.172953	0.057130
554	0.206537	0.318662	3.253816	2.559529	0.173749	0.053379
556	0.213674	0.335111	3.267206	2.558492	0.196328	0.064020
560	0.235013	0.341674	3.278786	2.554880	0.201315	0.070933
562	0.251576	0.365381	3.300994	2.539390	0.215179	0.063785
565	0.274460	0.352705	3.313379	2.542548	0.233272	0.043156
577	0.260245	0.361867	3.332613	2.530931	0.213302	0.038152
579	0.238002	0.337400	3.335136	2.534439	0.196666	0.049025
581	0.221733	0.317857	3.341291	2.557839	0.185493	0.059684
582	0.239515	0.295450	3.358399	2.534937	0.201749	0.053917
583	0.230579	0.294373	3.382111	2.534175	0.198118	0.036526
584	0.223936	0.305024	3.369264	2.534766	0.176582	0.039648
585	0.239169	0.288904	3.387671	2.520511	0.179619	0.050517
586	0.233336	0.293785	3.387363	2.538581	0.202267	0.037458
589	0.249884	0.310878	3.412317	2.531383	0.225633	0.052314
592	0.228959	0.318812	3.432902	2.516095	0.213120	0.057132
596	0.248726	0.318186	3.439272	2.531251	0.213574	0.065201
599	0.241574	0.317626	3.444283	2.537413	0.214116	0.058068
601	0.234598	0.327182	3.452467	2.532253	0.211434	0.041253
602	0.211187	0.350810	3.455912	2.549671	0.224469	0.050182
606	0.219110	0.374902	3.467773	2.561243	0.222085	0.055336
608	0.222498	0.381158	3.464152	2.566712	0.207366	0.035267
609	0.224695	0.404449	3.486608	2.544564	0.184818	0.027511
612	0.224806	0.420570	3.506233	2.529836	0.172673	0.044901
615	0.234460	0.424560	3.510885	2.547481	0.149029	0.052627
619	0.216571	0.425877	3.522361	2.563007	0.126549	0.069444
620	0.211616	0.427737	3.542153	2.580321	0.136595	0.050179
621	0.217744	0.404706	3.563634	2.597496	0.136179	0.027682
623	0.218614	0.399704	3.582212	2.617406	0.115533	0.023609
624	0.241755	0.404095	3.595880	2.596675	0.139636	0.042661
626	0.239826	0.414382	3.604799	2.610548	0.157121	0.044315
627	0.215712	0.402649	3.629485	2.591141	0.149459	0.064110
629	0.235735	0.417297	3.612220	2.613050	0.150161	0.042777
633	0.213423	0.416458	3.619822	2.637595	0.128145	0.029838
635	0.211665	0.427817	3.642497	2.641379	0.128978	0.030863
637	0.211854	0.404773	3.662575	2.638038	0.114832	0.029733
638	0.218619	0.425165	3.683507	2.637832	0.119041	0.042238
641	0.225470	0.405735	3.680489	2.659203	0.114371	0.040785
642	0.232178	0.407458	3.705077	2.660669	0.114268	0.022606
644	0.234982	0.424485	3.690593	2.649432	0.097726	0.034498
646	0.235982	0.441253	3.710224	2.657178	0.117105	0.039282
647	0.252720	0.450901	3.734234	2.637236	0.105659	0.033151
650	0.247912	0.451927	3.756579	2.643086	0.081551	0.036604
655	0.250424	0.432068	3.779251	2.629630	0.081021	0.054510
662	0.274857	0.421245	3.798848	2.628725	0.083123	0.063018
667	0.269658	0.402840	3.803850	2.621566	0.081118	0.045074
673	0.267687	0.392312	3.808290	2.638190	0.101999	0.025777
678	0.287332	0.379417	3.816393	2.621517	0.085998	0.039609
685	0.265751	0.372265	3.836969	2.636935	0.082761	0.053684
686	0.254536	0.396050	3.832229	2.626783	0.087292	0.042006
687	0.231882	0.390398	3.848575	2.642159	0.073260	0.027835
692	0.216941	0.401290	3.846189	2.665579	0.096103	0.029351
693	0.235330	0.401899	3.849105	2.666190	0.107774	0.035040
697	0.251482	0.403992	3.873015	2.668905	0.104962	0.033346
705	0.244485	0.422769	3.879074	2.685167	0.090189	0.030436
709	0.249041	0.428288	3.899304	2.700537	0.111810	0.051521
712	0.260114	0.448333	3.914459	2.691725	0.103792	0.057638
714	0.251830	0.425677	3.931602	2.711424	0.120103	0.075235
716	0.245662	0.409983	3.914270	2.729206	0.130431	0.064604
717	0.254140	0.432543	3.897187	2.733381	0.137359	0.042318
728	0.276941	0.434623	3.912152	2.734449	0.157086	0.035294
729	0.259286	0.419833	3.913297	2.724151	0.157267	0.055598
733	0.247680	0.419361	3.919954	2.728550	0.153003	0.050546
736	0.263274	0.429803	3.942394	2.708200	0.137745	0.042389
743	0.287111	0.423996	3.956153	2.702157	0.136392	0.055814
744	0.294526	0.434769	3.975252	2.703476	0.125277	0.058365
746	0.273460	0.458030	3.983855	2.705954	0.130597	0.040594
750	0.264807	0.451787	3.996184	2.711780	0.147148	0.028382
754	0.255875	0.475438	4.014915	2.720425	0.138416	0.035748
756	0.253380	0.453401	4.036897	2.738947	0.159849	0.038834
761	0.235252	0.430448	4.043507	2.729486	0.149650	0.040938
762	0.234644	0.441026	4.067447	2.749356	0.150287	0.025315
763	0.249625	0.451333	4.074876	2.758142	0.144747	0.038596
766	0.232223	0.432190	4.090328	2.763297	0.128002	0.051563
770	0.220904	0.418491	4.088341	2.769738	0.128842	0.046966
772	0.243313	0.423727	4.109736	2.782983	0.106520	0.025332
780	0.267640	0.410867	4.126041	2.761044	0.120191	0.033783
783	0.290949	0.388246	4.136493	2.774289	0.115493	0.043107
792	0.298153	0.378651	4.145250	2.798880	0.099281	0.040595
794	0.315951	0.389896	4.163646	2.812689	0.094785	0.036946
795	0.321608	0.391889	4.174068	2.807804	0.083240	0.040923
799	0.323849	0.379231	4.190010	2.807718	0.093933	0.052412
807	0.328188	0.388647	4.180058	2.831370	0.110069	0.040999
808	0.306592	0.409232	4.198795	2.848174	0.102072	0.055290
811	0.323597	0.427204	4.205920	2.840516	0.124452	0.050691
812	0.343310	0.425080	4.214544	2.859649	0.115417	0.055966
814	0.343796	0.435506	4.224190	2.837796	0.093539	0.050457
820	0.344335	0.439645	4.247341	2.829663	0.093391	0.043279
822	0.367670	0.458216	4.265732	2.839260	0.085357	0.042168
825	0.346401	0.467121	4.279030	2.839573	0.080731	0.035949
830	0.331621	0.457833	4.293925	2.827103	0.077762	0.026776
832	0.321061	0.480596	4.292887	2.815558	0.094667	0.043007
834	0.340370	0.480513	4.317800	2.833051	0.104182	0.066572
836	0.348839	0.458103	4.334278	2.814157	0.106946	0.062071
840	0.330966	0.470768	4.345356	2.833776	0.090317	0.064377
842	0.327655	0.478589	4.348427	2.830531	0.080400	0.057265
845	0.328215	0.453857	4.345138	2.830683	0.081120	0.039557
849	0.319967	0.447922	4.355298	2.817342	0.097926	0.052283
852	0.338682	0.457844	4.379007	2.799555	0.108575	0.031378
853	0.324706	0.448911	4.394210	2.784584	0.124937	0.043172
856	0.306420	0.434972	4.381454	2.798888	0.129045	0.042864
861	0.281810	0.426688	4.402175	2.804418	0.137712	0.034732
862	0.281425	0.445698	4.426651	2.800496	0.130688	0.055070
865	0.264698	0.448800	4.445186	2.800335	0.135189	0.064216
866	0.252407	0.439738	4.433655	2.813685	0.150651	0.044532
870	0.250952	0.415275	4.444062	2.815133	0.145869	0.055224
871	0.256079	0.416051	4.465890	2.804614	0.162278	0.041026
873	0.269621	0.429793	4.469570	2.821361	0.155041	0.060009
874	0.284330	0.444765	4.467614	2.845478	0.164634	0.062049
875	0.268084	0.465185	4.469411	2.846178	0.149260	0.063863
879	0.271833	0.450050	4.465815	2.864718	0.126800	0.055021
881	0.267788	0.470550	4.476908	2.841082	0.137551	0.048347
890	0.253883	0.466154	4.496782	2.858532	0.133026	0.054333
894	0.251944	0.442003	4.513484	2.879020	0.110544	0.056193
895	0.248714	0.445600	4.495988	2.902172	0.110774	0.040325
899	0.269426	0.431337	4.518415	2.898871	0.095791	0.041847
915	0.276530	0.443336	4.536736	2.922352	0.101865	0.066464
916	0.296559	0.448209	4.543351	2.947068	0.117170	0.070953
918	0.295314	0.460532	4.547978	2.963638	0.136160	0.071396
921	0.318666	0.464978	4.558188	2.941138	0.124676	0.061515
922	0.331076	0.450349	4.569180	2.927151	0.126435	0.059945
926	0.312912	0.459569	4.563805	2.936619	0.148034	0.059844
931	0.331614	0.460025	4.561044	2.959847	0.143262	0.044832
932	0.347024	0.440960	4.575112	2.963267	0.139578	0.055066
934	0.332829	0.448498	4.575569	2.954777	0.115803	0.041851
936	0.336783	0.427327	4.599779	2.963059	0.115528	0.060996
940	0.313447	0.428446	4.599441	2.965035	0.095677	0.051514
947	0.327854	0.447036	4.602383	2.941872	0.116584	0.049227
955	0.319056	0.429203	4.605119	2.935723	0.110269	0.045071
958	0.304914	0.445789	4.615561	2.951238	0.103812	0.037680
960	0.311028	0.468764	4.624098	2.960407	0.078991	0.040548
978	0.316675	0.482309	4.646592	2.958679	0.094169	0.035548
982	0.311863	0.505867	4.657629	2.948992	0.110835	0.029368
987	0.296596	0.526081	4.641687	2.968252	0.103873	0.036201
996	0.311226	0.528100	4.655695	2.965848	0.108609	0.034648
999	0.302604	0.505851	4.670555	2.967738	0.103628	0.042671
1004	0.318519	0.529449	4.691073	2.949421	0.122572	0.058247
1007	0.310257	0.522582	4.694450	2.966201	0.128166	0.054023
1016	0.314565	0.530962	4.701730	2.981472	0.140217	0.064058
1018	0.329911	0.544647	4.694698	2.967740	0.128287	0.043357
1020	0.315986	0.530326	4.695452	2.991236	0.105980	0.052483
1021	0.307162	0.527000	4.699421	2.971168	0.112232	0.039874
1022	0.325503	0.505780	4.722694	2.960931	0.125282	0.058214
1025	0.308897	0.501926	4.746873	2.965805	0.104635	0.049456
1033	0.290614	0.490958	4.736867	2.971699	0.106720	0.045829
1041	0.275618	0.510275	4.742364	2.967363	0.103757	0.039249
1043	0.264660	0.493235	4.759221	2.958623	0.127516	0.040350
1047	0.282045	0.483494	4.773996	2.978200	0.138934	0.032819
1050	0.278322	0.464525	4.783189	2.954673	0.146505	0.052937
1051	0.298427	0.483912	4.797310	2.964245	0.128983	0.053121
1053	0.278380	0.495453	4.807523	2.948045	0.129980	0.054952
1054	0.293807	0.480981	4.795093	2.952179	0.114399	0.041402
1057	0.272821	0.481427	4.804934	2.968644	0.093097	0.047503
1063	0.248316	0.492352	4.823227	2.957083	0.089771	0.044178
1064	0.238151	0.481189	4.832886	2.957385	0.110659	0.064247
1065	0.256822	0.498067	4.821995	2.971331	0.101485	0.046913
1066	0.243273	0.505666	4.829853	2.988124	0.121777	0.034562
1070	0.265153	0.492120	4.810782	2.972618	0.131743	0.047560
1071	0.264188	0.482892	4.834443	2.984313	0.118833	0.050544
1073	0.260732	0.468047	4.858867	2.974794	0.130868	0.039542
1075	0.277083	0.482835	4.868629	2.968458	0.148871	0.040506
1077	0.293067	0.504399	4.889686	2.959407	0.154689	0.040599
1078	0.277768	0.487357	4.899467	2.961097	0.131494	0.037047
1080	0.268304	0.475588	4.916972	2.943454	0.116832	0.040566
1081	0.244060	0.495293	4.941308	2.948913	0.116242	0.039957
1088	0.223000	0.476972	4.934324	2.968651	0.130297	0.041208
1093	0.247446	0.459291	4.949571	2.962117	0.106243	0.038155
1094	0.226403	0.451201	4.969658	2.974221	0.121455	0.033753
1097	0.243775	0.428407	4.963807	2.988202	0.134888	0.045130
1102	0.267444	0.414951	4.978608	2.973562	0.121798	0.033905
1106	0.276969	0.396734	4.970207	2.959811	0.108789	0.053464
